label	pathotype	ref_start	ref_end	qry_start	qry_end	ref_len	qry_len	identity	ref_contig	qry_contig	tier
K12_MDS42	K12	563770	574508	405772	416511	10739	10740	98.61	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	574372	579586	416476	421690	5215	5215	97.62	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	605061	605564	421692	422194	504	503	94.05	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	608227	616635	422223	430631	8409	8409	98.75	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	622718	657261	430630	465307	34544	34678	96.74	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	657262	664478	465556	472772	7217	7217	97.51	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	664603	664882	228290	228011	280	280	97.5	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	676008	679642	472799	476433	3635	3635	95.08	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	679645	685983	476561	482918	6339	6358	96.1	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	691007	706197	482917	498107	15191	15191	96.05	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	706195	720979	498291	513075	14785	14785	96.76	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	720994	779540	513206	571808	58547	58603	97.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	779571	795270	571979	587676	15700	15698	97.81	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	795256	798936	589354	593033	3681	3680	93.84	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	799475	807792	593479	601796	8318	8318	96.61	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	815610	828480	601797	614664	12871	12868	90.15	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	829199	829456	615384	615641	258	258	81.47	NC_002695.2	NZ_CP042583.1	DIVERGED
K12_MDS42	K12	829849	839415	616037	625603	9567	9567	97.78	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	839430	841617	625799	627986	2188	2188	98.54	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	855589	865055	633919	643463	9467	9545	96.05	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	865038	865244	643546	643752	207	207	98.55	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	865227	865679	643833	644285	453	453	97.79	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	865655	889763	644625	668724	24109	24100	96.83	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	889662	891127	668715	670180	1466	1466	96.66	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	929695	954608	670162	695131	24914	24970	96.19	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	957416	970040	695869	708482	12625	12614	96.7	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	970049	988583	708635	727245	18535	18611	97.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	988687	1000997	727246	739556	12311	12311	96.49	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1001994	1024923	739599	762529	22930	22931	97.2	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1028442	1033083	762738	767379	4642	4642	94.32	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	1035651	1046072	767432	777852	10422	10421	96.16	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1046425	1079887	778243	811666	33463	33424	97.38	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1079928	1113965	813178	847267	34038	34090	97.32	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1113955	1161156	847430	894669	47202	47240	97.32	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1210854	1221292	894574	905067	10439	10494	96.6	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1229044	1246166	905075	922255	17123	17181	95.62	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1308858	1309466	922239	922913	609	675	87.43	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	1309444	1321776	923066	935398	12333	12333	96.21	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1324321	1329199	935812	940690	4879	4879	97.66	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1370537	1370611	940691	940765	75	75	100.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1456842	1488681	940929	972726	31840	31798	97.93	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1500237	1539657	972728	1012129	39421	39402	98.63	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1539683	1541622	1013442	1015381	1940	1940	98.56	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1590033	1594719	1015370	1020056	4687	4687	98.76	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1610174	1618237	1020050	1028113	8064	8064	98.38	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1665188	1685601	1029359	1049731	20414	20373	97.09	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1686912	1688033	1049729	1050850	1122	1122	98.48	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1694830	1700265	1051532	1056980	5436	5449	98.55	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1700266	1716104	1060117	1075886	15839	15770	98.49	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1715104	1724832	1075415	1085144	9729	9730	98.6	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1724837	1732444	1085272	1092879	7608	7608	98.75	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1732064	1739595	1092677	1100211	7532	7535	98.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1739586	1757642	1101201	1119256	18057	18056	98.8	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1815697	1826732	1119136	1130171	11036	11036	97.28	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1826732	1852004	1130471	1155758	25273	25288	98.43	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1859891	1870583	1156417	1167109	10693	10693	98.43	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1870585	1896839	1167236	1193484	26255	26249	97.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1906918	1908620	1193484	1195184	1703	1701	99.47	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	1998223	2002987	1195185	1199949	4765	4765	97.73	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2004810	2020808	1200094	1216089	15999	15996	98.61	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2020809	2043794	1217838	1240820	22986	22983	98.59	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2052998	2064801	1240818	1252633	11804	11816	97.34	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2065443	2065768	1252622	1252947	326	326	97.85	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2067308	2073777	1252942	1259412	6470	6471	98.66	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2073573	2111462	1259386	1297273	37890	37888	98.41	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2114742	2115206	1297273	1297736	465	464	96.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2115331	2116602	1297848	1299113	1272	1266	97.09	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2116605	2135941	1299734	1319086	19337	19353	98.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2136440	2147031	1319087	1329677	10592	10591	96.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2148577	2153549	1329740	1334711	4973	4972	98.55	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2254995	2291309	1337006	1373321	36315	36316	98.78	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2291309	2308697	1373502	1390879	17389	17378	98.45	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2308439	2415971	1390525	1498072	107533	107548	98.18	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2416019	2450342	1498331	1532749	34324	34419	96.41	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2451221	2454320	1532838	1535936	3100	3099	96.71	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2455630	2473771	1535933	1554085	18142	18153	97.21	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2475208	2484892	1554085	1563814	9685	9730	96.63	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2485117	2546296	1563814	1625076	61180	61263	97.27	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2546395	2564632	1625076	1643313	18238	18238	97.43	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2580618	2593158	1643313	1655903	12541	12591	96.86	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2614158	2619519	1655783	1661145	5362	5363	97.84	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2648362	2659256	1661146	1672097	10895	10952	96.66	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2659590	2668204	1672446	1681051	8615	8606	96.7	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2712172	2716850	1680991	1685669	4679	4679	96.18	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2717735	2735639	1685647	1703556	17905	17910	95.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2738082	2738214	1703549	1703681	133	133	100.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2753234	2761848	1703828	1712441	8615	8614	97.35	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2762054	2773484	1713090	1724521	11431	11432	95.57	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2813229	2814997	1724633	1726401	1769	1769	97.46	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2815741	2826910	1726673	1737849	11170	11177	96.14	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2826961	2829117	1738635	1740792	2157	2158	93.01	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2828871	2840719	1740211	1752065	11849	11855	95.31	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2850888	2859103	1752066	1760317	8216	8252	95.6	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2861376	2863327	1760408	1762345	1952	1938	93.56	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2864299	2872535	1763322	1771552	8237	8231	89.09	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2877754	2883180	1773758	1779187	5427	5430	94.04	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2884116	2890910	1779189	1786009	6795	6821	94.83	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2892221	2896060	1786007	1789844	3840	3838	97.01	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2943915	2958116	1789820	1803978	14202	14159	96.14	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2958176	2958456	777906	778186	281	281	92.53	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	2958516	2959492	1804360	1805336	977	977	97.75	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	2965681	3021463	1805463	1861343	55783	55881	96.86	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3024045	3025039	1861344	1862338	995	995	97.39	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3025015	3038187	1862490	1875759	13173	13270	96.66	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3038077	3053074	1876214	1891211	14998	14998	96.87	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3053272	3075570	1898625	1920917	22299	22293	96.47	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3077438	3077693	1920905	1921161	256	257	91.83	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	3079406	3087183	1921161	1928935	7778	7775	97.07	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3087126	3088974	1929061	1930898	1849	1838	96.7	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3090283	3114694	1930894	1955322	24412	24429	96.53	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3114958	3115231	1957133	1957409	274	277	90.68	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	3115232	3116220	1957736	1958726	989	991	94.55	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	3116238	3119279	1961288	1964329	3042	3042	96.38	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3119507	3157319	1964490	2002302	37813	37813	98.24	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3157236	3157501	2860851	2861117	266	267	86.67	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	3157400	3175654	2002201	2020445	18255	18245	97.63	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3178174	3182322	2022875	2027025	4149	4151	82.87	NC_002695.2	NZ_CP042583.1	DIVERGED
K12_MDS42	K12	3182875	3189927	2027614	2034668	7053	7055	97.49	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3189977	3193277	2034526	2037832	3301	3307	96.04	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3207238	3237898	2040621	2071284	30661	30664	98.05	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3244867	3246118	2071285	2072536	1252	1252	96.73	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3247867	3250035	2072537	2074706	2169	2170	98.57	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3250443	3262229	2079267	2091042	11787	11776	99.0	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3262233	3267210	2092004	2096982	4978	4979	96.85	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3267207	3272858	2097125	2102776	5652	5652	96.94	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3272832	3284649	2102932	2114750	11818	11819	97.94	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3284649	3361272	2114866	2191544	76624	76679	98.46	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3366128	3374551	2191568	2199992	8424	8425	98.49	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3374645	3383098	2200405	2208856	8454	8452	98.75	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3383225	3404731	2209137	2230643	21507	21507	97.99	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3404745	3434767	2230792	2260807	30023	30016	98.3	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3434767	3466560	2260983	2292855	31794	31873	98.23	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3466575	3476097	2292982	2302503	9523	9522	98.73	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3505067	3505422	1029359	1029005	356	355	89.04	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	3513564	3522790	2302706	2311933	9227	9228	97.67	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3524885	3542206	2312064	2329377	17322	17314	98.67	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3542219	3542546	2329486	2329813	328	328	97.87	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3542527	3557380	2329928	2344786	14854	14859	98.51	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3557375	3584226	2344985	2371871	26852	26887	97.76	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3587163	3598437	2377969	2389244	11275	11276	98.37	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3607558	3624281	2398767	2415497	16724	16731	97.47	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3624254	3625443	2415775	2416964	1190	1190	96.4	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3629038	3713021	2417965	2501948	83984	83984	98.69	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3713249	3717760	2501940	2506447	4512	4508	96.5	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3737246	3750884	2506446	2520005	13639	13560	98.32	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3750857	3780625	2520158	2549928	29769	29771	98.63	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3780597	3783258	2550019	2552680	2662	2662	98.38	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3783378	3794310	2553701	2564633	10933	10933	98.02	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3794437	3811503	2564368	2581479	17067	17112	98.69	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3814944	3824612	2581785	2591453	9669	9669	97.84	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3825548	3831972	2591514	2597924	6425	6411	98.23	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3832681	3852162	2597925	2617311	19482	19387	97.68	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3876863	3908297	2617552	2648989	31435	31438	98.67	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3908303	3911389	2649917	2653003	3087	3087	98.64	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3911395	3912425	2653596	2654626	1031	1031	99.42	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3919730	3931003	2654678	2665951	11274	11274	98.4	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3931365	3971195	2665962	2705790	39831	39829	98.06	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	3971011	4009454	2705506	2743951	38444	38446	98.24	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4009425	4020439	2744316	2755330	11015	11015	99.01	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4022735	4033333	2755321	2765919	10599	10599	98.41	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4034641	4073052	2766269	2804680	38412	38412	98.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4073059	4103098	2804833	2834872	30040	30040	98.74	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4103231	4127495	2836551	2860906	24265	24356	98.27	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4127432	4188594	2861117	2922227	61163	61111	99.02	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4190127	4224942	2922940	2957745	34816	34806	98.51	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4224957	4260197	2965480	3000742	35241	35263	98.36	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4260196	4268030	3000807	3008641	7835	7835	98.34	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4268920	4276868	3008691	3016638	7949	7948	97.17	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4279716	4291591	3016634	3028511	11876	11878	98.97	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4295103	4300521	3028568	3033985	5419	5418	98.06	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4302838	4310295	3033992	3041446	7458	7455	96.58	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4311337	4316983	3041662	3047308	5647	5647	97.24	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4317927	4332285	3047493	3061848	14359	14356	98.24	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4347679	4353717	3061887	3067925	6039	6039	97.02	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4360281	4373793	3067929	3081429	13513	13501	96.78	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4373767	4385731	3081580	3093542	11965	11963	96.81	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4386952	4388452	3093541	3095042	1501	1502	98.6	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4397510	4448199	3095078	3145756	50690	50679	98.68	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4448199	4450582	3145913	3148294	2384	2382	98.36	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4450475	4452606	3148355	3150486	2132	2132	98.26	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4458510	4488032	3150639	3180209	29523	29571	98.14	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4488022	4488137	3189186	3189301	116	116	96.55	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4492159	4492348	3189302	3189491	190	190	88.95	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	4492559	4498082	3189486	3195009	5524	5524	97.97	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4499450	4504817	3195009	3200377	5368	5369	98.71	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4511314	4515274	3200377	3204337	3961	3961	99.19	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4515277	4517965	3204475	3207163	2689	2689	97.77	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4524057	4543817	3207223	3226994	19761	19772	98.36	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4551917	4552267	3238074	3238422	351	349	86.36	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	4552372	4561777	3238522	3247926	9406	9405	99.02	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4561991	4571268	3248140	3257415	9278	9276	98.29	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4572132	4581003	3257594	3266465	8872	8872	98.56	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4624425	4628292	3268100	3271967	3868	3868	94.7	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	4629133	4638044	3272009	3280925	8912	8917	97.4	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4641402	4652003	3280936	3291535	10602	10600	97.94	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4652496	4661639	3291521	3300664	9144	9144	98.18	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4661701	4674550	3305477	3318326	12850	12850	98.39	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4677178	4685778	3318478	3327077	8601	8600	96.98	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4685947	4686268	3327246	3327567	322	322	85.45	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	4693699	4698463	3337000	3341764	4765	4765	97.99	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4705407	4776329	3341971	3412931	70923	70961	98.68	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4776319	4793948	3412695	3430297	17630	17603	97.87	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4794960	4797044	3430426	3432510	2085	2085	98.8	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4799736	4823856	3433433	3457546	24121	24114	98.57	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4823741	4836902	3457628	3470787	13162	13160	98.23	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4836873	4852490	3470926	3486586	15618	15661	98.3	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4852551	4865219	3486759	3499428	12669	12670	97.31	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4866258	4875611	3499622	3509047	9354	9426	96.91	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4877658	4891707	3509047	3523089	14050	14043	97.55	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4893486	4894805	3523257	3524576	1320	1320	95.76	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4894673	4918938	3524720	3548890	24266	24171	98.47	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4920466	4928897	3548981	3557411	8432	8431	98.22	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4934418	4935056	3557419	3558055	639	637	94.37	NC_002695.2	NZ_CP042583.1	MODERATE
K12_MDS42	K12	4935064	4960456	3558189	3583580	25393	25392	97.78	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4960356	4967673	3583726	3591043	7318	7318	98.4	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4970375	4977660	3591117	3598399	7286	7283	98.53	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4981054	4988775	3602046	3609765	7722	7720	98.95	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	4988797	5010993	3609908	3632175	22197	22268	98.67	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5011457	5022097	3632660	3643298	10641	10639	98.09	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5022212	5038751	3643819	3660357	16540	16539	97.78	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5083838	5084743	3660453	3661358	906	906	97.02	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5084748	5102756	3661495	3679489	18009	17995	98.62	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5102725	5149246	3679549	3726118	46522	46570	97.75	NC_002695.2	NZ_CP042583.1	CONSERVED
K12_MDS42	K12	5149110	5159571	3726308	3736782	10462	10475	98.29	NC_002695.2	NZ_CP042583.1	CONSERVED
